created_at,full_text
Sat Apr 19 15:02:39 +0000 2025,"Talk Your Book: How Not To Invest Like Buffett🎙️  @awealthofcs and @michaelbatnick speak with Barry @Ritholtz to discuss his new book, How Not To Invest🆕  Then at the 30:00 mark, the guys talk with Alex Morris of @TSOH_Investing to discuss his new book, Buffett and Munger… https://t.co/dHgxySjrDP"
Fri Apr 18 13:53:42 +0000 2025,"End of an Empire | TCAF 188  @Downtown and @michaelbatnick are joined by @WarrenPies of @3F_Research to discuss what earnings typically look like after stock market corrections, Trump's next trade war moves, money leaving the USA, recession indicators, and more!🔥… https://t.co/jDiCKctm8c"
Wed Apr 16 13:15:07 +0000 2025,"The Dollar Dump | Ep 408🎙️  @awealthofcs and @michaelbatnick discuss the tariff tantrum, why a falling dollar matters, betting markets on recession predictions, buying stocks when they're down 15%, the unintended consequences of Trump's trade policies, panic in the stock market,… https://t.co/shgsjrX67n"
Sun Apr 13 15:12:58 +0000 2025,Who Are You Listening To?  https://t.co/TEXnUnN7u8 https://t.co/mAWO51euZM
Sat Apr 12 13:31:01 +0000 2025,Terrified and Long; When Will Investors Capitulate?  https://t.co/Yshzj4tbpV
Fri Apr 11 13:02:38 +0000 2025,"The Craziest Week Ever | Ep 187  @Downtown and @michaelbatnick are joined by Jenny VL Harrington, CEO of @GilmanHill to discuss Trump vs the bond market, navigating a stock market crash, the Super Bowl of insider trading, Jenny's favorite dividend stocks, and more!🔥… https://t.co/YaW83U6OWB"
Wed Apr 09 17:09:23 +0000 2025,Recession odds hit 70% this morning.   47% of the S&amp;P 500 is up today.   The odds of a recession are now 33% (70% x 47%).
Sat Apr 05 21:28:42 +0000 2025,"Episode 186 | Bloodbath   @michaelbatnick and @Downtown are joined by @SteveQuirk_, Chief Brokerage Officer at Robinhood to discuss: the stocks getting hit hardest by the tariff selloff, the state of the retail investor, 24 hour trading, and much more!  🎥:… https://t.co/PqwLa6lBRZ"
Fri Apr 04 13:05:28 +0000 2025,He Pushed the Red Button  https://t.co/Tjk9cN1mMF https://t.co/WAAkMcpHwu
Wed Apr 02 11:57:43 +0000 2025,"A lot of stocks are doing fine, even though the stock market is not.   https://t.co/5gTABH5L6o https://t.co/ij7XDhq7V3"
Sat Mar 29 12:57:19 +0000 2025,"The outcome is binary.   Either we don't have a recession and stocks are a screaming buy, or we do, and you should get out now.   Not so fast.   https://t.co/4o9xN00zSL https://t.co/7P1uYTYbRw"
Fri Mar 28 13:07:02 +0000 2025,"Greed is Good | TCAF 184🎙️  @Downtown and @michaelbatnick are joined by @SamRo and @andrewdbeer1 to discuss who wins in a trade war, the real value of hedge funds, liquid alts, active ETFs, and more!🔥  YouTube🎥https://t.co/yI0zSQkDKe  Podcast⏯️https://t.co/JLFmvP2SFd  Sponsored… https://t.co/bpmDuPKRFk"
Wed Mar 26 12:25:02 +0000 2025,The story behind why we started Exhibit A  https://t.co/9jkbND6tYN
Tue Mar 25 20:29:47 +0000 2025,"Last week, we launched Exhibit A   Wealth's Premiere Custom-Branded Charting Platform📊📉  Financial Advisors: Stop piecing together client &amp; prospect decks with outdated, misbranded charts.  Request a sample or start a 7-day free trial here🔗https://t.co/GJL7249vKF https://t.co/aS6C5g2wsA"
Sun Mar 23 20:44:17 +0000 2025,"Talk Your Book: How to be a Supercommunicator with Charles Duhigg🎙️  @awealthofcs and @michaelbatnick are joined by author @cduhigg to talk about his book, Supercommunicators🔥📚🆕  Apple⏯️https://t.co/kRk31NpQzD  Spotify⏯️https://t.co/gLi7AdepSi https://t.co/ERGWHyJEjB"
Sun Mar 23 16:26:29 +0000 2025,Happy 40th Birthday @michaelbatnick🥂🎈 https://t.co/U8cvsvIGkx
Thu Mar 20 20:04:28 +0000 2025,"A cold email one year ago changed my life. Without it, Exhibit A wouldn’t exist. Here’s our story:   Around this time last year, @michaelbatnick, @Downtown, @Ritholtz, @awealthofcs, and @krisvenne gave me the opportunity to enhance @TheCompoundNews and @RitholtzWealth's  chart…"
Thu Mar 20 14:40:51 +0000 2025,The boyz🐋  new episode out now🎥https://t.co/ZkH3s5tSji https://t.co/r2KTQioulG
Tue Mar 18 21:11:11 +0000 2025,"The Momentum Bear Market | TCAF 183🎙️  @Downtown and @michaelbatnick are joined by @terranovajoe at @FutureProof_HQ to discuss momentum stocks, recent market volatility, Joe's ETF, and more! Out now on YouTube and all podcast platforms🔥  YouTube🎥https://t.co/kztX994Ivs… https://t.co/4ywtw0QIBw"
Tue Mar 18 16:14:12 +0000 2025,"This is BRILLIANT.  What mad genius. Few more straightforward, rational, investor friendly groups out there. Even if you don't actually use these with clients, there's a lot to learn ..."
Mon Mar 17 15:41:49 +0000 2025,Advisors can now white label our charts at https://t.co/AVkXqbqRJe
Fri Mar 14 15:54:19 +0000 2025,"Big Market Delusion | TCAF 182🎙️  Rob Arnott of @RA_Insights joins @Downtown and @michaelbatnick to discuss the market selloff, value stocks, the evolution of the CAPE ratio, international stocks, and more! Out now on YT and all podcast platforms🔥🆕  Pod⏯️https://t.co/7lqUFsMX95… https://t.co/LGf3BLa9Ha"
Thu Mar 13 11:36:25 +0000 2025,"If you were going to panic, you should have done it two weeks ago.   https://t.co/HYyIBf6SB5 https://t.co/wu2HEjY0tG"
Fri Mar 07 14:10:02 +0000 2025,"Tom Lee to the Rescue | TCAF 181🎙️  @Downtown and @michaelbatnick are joined by @fundstrat to discuss: how bull markets end, the trade war, odds of a recession, the case for a Bitcoin reserve, Tesla’s crash, Tom’s “Granny Shots” stock picks, and more!🔥🆕… https://t.co/lHOZD9WLBy"
Fri Feb 21 19:37:35 +0000 2025,"Live in Naples with Brian Belski🎙️  @Downtown and @michaelbatnick are joined by @briangbelski to discuss portfolio construction, dividend stocks, the beneficiaries of AI, Brian's market outlook, the case for Canadian stocks, and more! Out now EVERYWHERE🔥🌴🎙️🍿… https://t.co/FAEVWwQ2xH"
Wed Feb 19 20:43:09 +0000 2025,Animal Spirits: Life &amp; Death  Jon's story  How I'm dealing with grief  How experiences shape your risk perception  Life is meant for living  Mr Belding  529 contributions as a bday present?  Disney on a budget &amp; more  https://t.co/06sBr1wryj https://t.co/8IMZt2pO4U
Sun Feb 16 15:23:01 +0000 2025,My brother Jon died this week after complications from pancreatic cancer  He would have turned 46 in March  Jon was very private about it all but I wanted to tell his story so I wrote about it  Hug your loved ones  https://t.co/eMA2DvIxYO https://t.co/ObC2nkgTlJ
Sat Feb 01 22:16:50 +0000 2025,Great to be on @TheCompoundNews with the 🐐’s @Downtown @michaelbatnick talking tech stocks and AI Revolution including why the Temu of AI DeepSeek is not a Chinese threat to US Big Tech…it’s actually bullish for overall spend 🔥🏆🐂🍿👇🕶️  https://t.co/3VJxKbltPI https://t.co/A9yqx5PMoN
Fri Jan 31 00:28:29 +0000 2025,"The Greatest Wealth-Creation Machine of All-Time   ""Nobody knows how this will play out. Will this be another reason to sell? Or will this be the reason to sell? Time will tell. It always does.""  https://t.co/iYEs7P8Flz   by @michaelbatnick https://t.co/9nZRQatpFj"
Wed Jan 29 01:24:03 +0000 2025,"Don't miss the replay of the latest episode of WAYT with @Downtown, @michaelbatnick, and special guest @Kantrowitz! Out now on all platforms👇🔥  YT▶️https://t.co/6dZBNEUFGk Pod🎙️https://t.co/uUgGQNPHmu https://t.co/VjzzseqL2s"
Tue Jan 28 17:24:54 +0000 2025,"2,500 attendees. 1,250 asset owners. Five big themes reshaping finance. Live podcasts. Miami Beach venues. A concert with The All-American Rejects. 25,000+ Breakthru Meetings. Free tickets for advisors + $750 travel.  Everything you need to know about Future Proof Citywide is… https://t.co/GHcllAtEkF"
Sat Jan 25 20:29:59 +0000 2025,"The Blue Chips of Junk | TCAF 175🎙️  @BobEUnlimited joins @Downtown and @michaelbatnick to discuss Netflix earnings, the labor market, tariff winners and losers, the case for TIPs, the right gold allocation, hedge-fund fees, and more!🔥  ▶️https://t.co/0wUemZVpBe  Sponsored by:… https://t.co/2ShW99oLjE"
Thu Jan 23 19:26:00 +0000 2025,Chart 1- U.S. stocks are way overvalued relative to the rest of the world  Chart 2- Not so fast  https://t.co/VnlWPQPaid https://t.co/M4YX2ASWLe
Fri Jan 17 17:33:01 +0000 2025,This time a week ago nearly everyone was telling us how bad things were and breadth was suggesting more weakness.    About the only person who vocally pushed against it all was @allstarcharts.   Really excited to hear him with @michaelbatnick and @Downtown on @TheCompoundNews.
Thu Jan 09 19:03:41 +0000 2025,"In 2018, the CAPE ratio was as high as it was in 1929 and 1999. Investors were understandably concerned.   Since then, the index delivered the highest returns on record for a CAPE that high. 👀  https://t.co/yXfWpx9rQV https://t.co/gVcPs3fWPS"
Sat Jan 04 14:16:37 +0000 2025,10 Predictions for 2025  https://t.co/i1e6Jp1rgq https://t.co/XmwQ64U222
Fri Jan 03 20:35:45 +0000 2025,"Why Brian Wesbury is Bearish | TCAF 172🎙️  @Downtown and @michaelbatnick are joined by Brian @wesbury, Chief Economist at First Trust Advisors (@ftportfolios) to discuss his outlook on 2024, recessions, monetary policy, Bitcoin, being an Eagle Scout, and more!🔥… https://t.co/t5yJJbcjws"
Fri Dec 27 13:17:19 +0000 2024,"Ladies and Gentlemen, Mr. Harvey Schwartz | TCAF 171  @Downtown and @michaelbatnick are joined by Harvey Schwartz, CEO of @OneCarlyle to discuss Harvey's remarkable journey through the financial industry, his early career as a fitness instructor and cold-caller, lessons learned… https://t.co/73byxmXgs0"
Mon Dec 23 21:02:16 +0000 2024,"OUR 10 BEST CHARTS OF 2024📈📊  As a token of our appreciation for your continued support, we've curated our Top 10 Charts of 2024—the standout visualizations from the past year, all in one easy-to-digest deck!🔥  We hope you enjoy it, and we wish you a joyful holiday season and… https://t.co/Kxz949czoL"
Fri Dec 20 16:15:13 +0000 2024,"Cut Your Losses, Size up Your Winners | TCAF 170🎙️  @Downtown and @michaelbatnick are joined by Nick Colas of @DataTrekMB to discuss the market's reaction to the latest Fed cut, if international stocks are worth the risk, the outlook for 2025, the latest in Tesla, the wisdom of… https://t.co/bYuZLgp251"
Wed Dec 18 21:48:36 +0000 2024,Stocks Went Down. Finally.   https://t.co/m39wsPHO88
Wed Dec 18 17:58:22 +0000 2024,"What happens when 2,500+ leaders meet in South Beach, Miami?  Deals are made. Partnerships are forged. Ideas become action.  Four days. Thousands of opportunities. Will you be there?  https://t.co/FqovrTz167 https://t.co/HkPbn0PE1f"
Fri Dec 13 23:19:03 +0000 2024,No More Recessions?  Out Now on YT🎥https://t.co/5Gsbnlq4Zn  @RickRieder @Downtown @michaelbatnick https://t.co/gwSSp5OMlz
Tue Dec 10 17:29:44 +0000 2024,I've met a lot of people in this industry. Joe is one of the best. A true friend. Had so much fun hanging out with him and sharing my story.
Fri Dec 06 19:41:25 +0000 2024,"The Contrarian | TCAF 168🎙️  @pboockvar joins @Downtown and @michaelbatnick to discuss the future of Bitcoin, Art Cashin's legacy, contrarian investing, the case for platinum, Chinese stocks, the most beaten down stocks in the market, and more!🔥  ▶️https://t.co/8l4hbHOLbM… https://t.co/qjmisJpzmi"
Sat Nov 23 22:56:34 +0000 2024,"“The long-term means ‘a period in which even if you’re right, your investors have left already.’”- @CliffordAsness"
Sat Nov 23 20:36:28 +0000 2024,What is Michael Saylor Doing?  How Bitcoin's Biggest Champion is Winning  This one is for all the normies.   https://t.co/QMbKlFJSmc
Fri Nov 22 13:24:21 +0000 2024,I've been looking forward to this for a long time. Cliff did not disappoint.
Tue Nov 19 22:36:32 +0000 2024,"Something's Going to Break, We Don't Know What🎙️   Michael Cembalest joins @Downtown and @michaelbatnick to discuss: what Trump's win means for stocks and the economy, how Democrats lost big on inflation, the biggest risks to the market in 2025, and more! Out now on YouTube and… https://t.co/bjWz5RP185"
Fri Nov 15 22:42:30 +0000 2024,TCAF episode 166 is out now on YouTube! Enjoy🔥🆕🎥https://t.co/SmDS7oSgqb https://t.co/QFw4TERSga
Sun Nov 10 16:30:05 +0000 2024,"Meb Faber’s New Big Idea | The Unlock🔓  @michaelbatnick is joined by @MebFaber, CEO of @CambriaFunds to discuss 351 ETF conversions and how they allow investors to exchange concentrated positions in individual securities for a diversified portfolio without immediate tax… https://t.co/AVPcACPOBx"
Fri Nov 08 12:59:32 +0000 2024,"""Our brains are wired to convince us that an unknowable ending was obvious once we learn the outcome."" 🧠 - @michaelbatnick   https://t.co/llqkIkVIzD"
Tue Oct 29 18:15:05 +0000 2024,The Casino Market.   American investors are built different.   H/t @Todd_Sohn @EricBalchunas   https://t.co/D3HPjlIFcU https://t.co/EkgDBGukbb
Fri Oct 25 12:51:11 +0000 2024,"One of my favorite shows we’ve ever done. Jason has spent his career serving investors, and it was a true honor to have him on with us."
Sat Oct 19 13:26:16 +0000 2024,"So much fun talking with @Downtown and @michaelbatnick about: -Gold, -The Fed, -Rates, -Valuations, and -The new ETF that tracks the @3F_Research stock selection system (Full-Cycle Trend).  These guys have been so supportive of us. Much appreciated!"
Fri Oct 18 13:06:01 +0000 2024,"Strength Leads to Strength | TCAF 162🎙️  @Downtown and @michaelbatnick are joined by @WarrenPies and @fernavid of @3F_Research to discuss the perfect backdrop for gold, when to fade strategist price targets, overall market valuations, the bifurcated economy, and more!🔥… https://t.co/2M76HGc1Am"
Thu Oct 17 17:05:31 +0000 2024,Eggs Are Apolitical 🤣🍳  ▶️https://t.co/QEOf7smcwr 🎙️@michaelbatnick @awealthofcs https://t.co/sCPmwEmbsq
Wed Oct 16 13:26:52 +0000 2024,Animal Spirits: The 1990s Really Were Better  Diversification vs hedging  The new normal of negativity in the world  The stock market doesn't care about the election (yet)  Getting your inheritance early  My worst investment of the decade &amp; more  https://t.co/T4I8Vi5W1j https://t.co/FNhTYJ9xkV
Fri Oct 11 13:59:56 +0000 2024,"Living in a Post Cycle World | TCAF 161🎙️  @Downtown and @michaelbatnick are joined by David Kelly, Chief Global Strategist at @JPMorganAM to discuss: inflation, the economy vs the market, the downside of a strong dollar, the problem with tariffs, and more!🔥… https://t.co/nejr6CAWWI"
Thu Oct 10 14:37:59 +0000 2024,"""Since mega-cap tech peaked, the index has gained 3.7%, and every sector contributed to the gain except for tech."" 🤔 - @michaelbatnick   https://t.co/8LOC2vwBsx"
Thu Oct 10 12:09:26 +0000 2024,"Today, we're proud to announce a $6M investment from @altosvc and the start of a long-term partnership.  Altos' unconventionally long-term investing philosophy aligns perfectly with building companies over the long run, which is why they're the perfect partner for Quartr.  This… https://t.co/mXwSwJo4TY"
Sun Sep 29 14:03:44 +0000 2024,"""It’s hard to imagine a better macro backdrop for equities. I know what you’re thinking, and yes, I winced too when I wrote this."" 🤦‍♂️ - @michaelbatnick   https://t.co/1EoOU3nJUA"
Fri Sep 27 13:34:38 +0000 2024,"Tom Lee Strikes Back | TCAF 159🎙️  @Downtown and @michaelbatnick are joined by @fundstrat to discuss Tom's Q4 outlook, what usually happens after Fed cuts, geopolitical risks, Chinese stocks, a history of drawdowns, and more!🔥  ▶️https://t.co/7dxn23g3Ly  Sponsor: @GlobalXETFs https://t.co/6laj0EjAUA"
Fri Sep 27 12:08:51 +0000 2024,"""Most stocks are working right now, so if you’re looking at something in a downtrend, there’s probably a very good reason investors aren’t interested."" 📉📉 - @michaelbatnick   https://t.co/ECLRDd3MGL"
Wed Sep 18 18:12:29 +0000 2024,"Sitting in the John Wayne airport.   The Fed cut 50. There’s a guy playing Here Comes The Sun. And I’m sitting across from @SamRo @michaelbatnick @ppearlman.  Completely sincerely, gonna remember this moment for the rest of my life https://t.co/KJ0aDoEYdW"
Mon Sep 16 19:23:55 +0000 2024,Legends @fundstrat @DivesTech @FutureProof_HQ https://t.co/ArVnp0iIMI
Fri Sep 13 13:50:51 +0000 2024,"Earning Man | TCAF 157🎙️  @Downtown and @michaelbatnick are joined by @TimmerFidelity to discuss the Fed's first cut, the labor market, economic indicators, the fall of Carl Icahn, and much more!🔥  ▶️https://t.co/3oNEDu2NOT  Sponsored by: @public https://t.co/ApC5LJeaqO"
Thu Sep 12 19:14:04 +0000 2024,The Court Is Yours🤣  ▶️https://t.co/g0FUrD5cY3 🎙️https://t.co/Bl311m1uH9 @awealthofcs @michaelbatnick https://t.co/HZCkRafWTx
Wed Sep 11 14:14:02 +0000 2024,Animal Spirits: When Your Friends Are Richer Than You  Would Europe grow faster if they had more AC?  The coming HELOC boom  How to become a millionaire w/o starting a business  Talking $$$ w/your friends is a bad idea  The finances of Only Fans &amp; more  https://t.co/wYmQ4hQFLe https://t.co/pqy0eIzfNV
Tue Sep 10 17:09:49 +0000 2024,"🆕🔓  @Downtown and @michaelbatnick are joined by fintech expert @jasonpereira to discuss the current state of tech in the wealth management industry, what he looks for in a tech provider, how advisors are using software and more!  ▶️https://t.co/dNgoUAg3ZS  Sponsor: @Wealthbox https://t.co/aC2Ot2m3MT"
Fri Sep 06 17:48:27 +0000 2024,Straight to Podcast Jail 🤣  ▶️https://t.co/HoPizWr5q9 🎙️https://t.co/zYmGldUeC4 @awealthofcs @michaelbatnick https://t.co/ZIjKuE406I
Thu Sep 05 18:16:42 +0000 2024,"What the Dollar Stores' Collapse Says About the Economy, and Other Alternative Economic Indicators  https://t.co/ubpjJk12Gq https://t.co/5KhYFxOxP4"
Tue Sep 03 22:03:39 +0000 2024,"""Josh has the ability to connect invisible dots like few ever have. I cannot wait for you all to read his book."" 🔎 - @michaelbatnick   https://t.co/zVVtJJfNa1"
Mon Sep 02 13:26:30 +0000 2024,Great to be speaking in depth on Nvidia and the Godfather of AI Jensen with @Downtown on @TheCompoundNews and why this is the beginning of the AI Revolution hitting the shores of tech in our view @michaelbatnick 🔥🏆🐂🍿🚀👇
Fri Aug 30 16:29:51 +0000 2024,"Paul Hickey joined @TheCompoundNews yesterday with @GunjanJS @Downtown and @michaelbatnick. We first met Josh for drinks with a bunch of others at the Campbell in Grand Central back when financial blogging was a new thing.  Since then Josh, Mike, and the crew have really built an…"
Fri Aug 30 12:58:06 +0000 2024,"Time Heals | TCAF 155🎙️  @Downtown and @michaelbatnick are joined by @GunjanJS of The @WSJ and @PaulHickey of @bespokeinvest to discuss Nvidia earnings, the AI led market boost, the Fed's impending cut, politics and investing, and more!🔥  ▶️https://t.co/2B9OeFPmfK https://t.co/US2baRlXY7"
Fri Aug 30 00:21:33 +0000 2024,Diamond Hands  ▶️https://t.co/UuBPAOTRE6 🎙️@awealthofcs @michaelbatnick https://t.co/ceLjQnHnWR
Tue Aug 27 00:00:03 +0000 2024,"We'll Never Have It As Good As Our Parents Did, Says Every Generation Ever  This is from the cover story of Time Magazine in 1986:  ""Many bravely refuse to admit it, yet the fact is that many Baby Boomers do not live as well as their parents, and may never.""… https://t.co/TqagLLSz2r"
Mon Aug 26 15:29:38 +0000 2024,"Inequality is increasing, even among movies. Post-COVID, the top 10 movies have grossed an average of 59% of overall box office sales, compared to 30% in the two decades before COVID. @michaelbatnick  https://t.co/dmRyaczgpp https://t.co/RXh6vdvQNO"
Mon Aug 26 00:25:02 +0000 2024,Concentration is Everywhere. How Movies Became Like the Markets.  https://t.co/1xCO6w2gUB https://t.co/sHdpKysgEP
Sat Aug 24 14:16:03 +0000 2024,"TYB: Alt Goes Mainstream with Michael Sidgmore🎙️  @awealthofcs and @michaelbatnick are joined by @michaelsidgmore, Partner and Co-Founder of Broadhaven Ventures to discuss all things Alternatives, how that world has changed in recent years, why financial advisors in the RIA… https://t.co/5MbO14pCCn"
Fri Aug 23 19:39:24 +0000 2024,"""The optimists are eventually proven right. Not every day, but always and eventually. Indisputably. It just takes a while to be able to see it play out."" 🥛 - @Downtown   https://t.co/imcZ0b6M0W"
Fri Aug 23 18:38:11 +0000 2024,What's Ben thinking about here? 😂@awealthofcs https://t.co/TPQdAG06TY
Fri Aug 23 13:08:38 +0000 2024,"The Compound and Friends 154🎙️  @Downtown and @michaelbatnick are joined by New York Times Economics Reporter @talmonsmith and The Compound's very own @awealthofcs to discuss inflation, the Fed, economic policy, the labor market, and more!🔥  ⏯️https://t.co/YsktlYC8ta https://t.co/l3gsMM5yi5"
Wed Aug 21 16:30:57 +0000 2024,"Animal Spirits EP 374: Inflation or Price Gouging?  @michaelbatnick &amp; @awealthofcs discuss what an average year in the stock market looks like, Seinfeld on consumers, why inflation is such a tricky concept, millennials are richer than you think, grocery stores are not the enemy,… https://t.co/00WsTqj3vo"
Tue Aug 20 18:10:00 +0000 2024,The Nasdaq just had its fastest 10% rally from correction territory ever.   https://t.co/0Ga04SiNMh https://t.co/TVOpPfDVwM
Tue Aug 20 16:20:43 +0000 2024,"Oh man, looks like @innoutburger_ is bringing the food truck back to @FutureProof_HQ !  Plus Third Eye Blind is playing and its on the beach and everyone there is awesome.  How can you not go to thing if you're in the industry?  https://t.co/NgR9OogbYL https://t.co/9ztpImhjeL"
Mon Aug 19 21:07:42 +0000 2024,"🚨 Stocktoberfest is right around the corner!  It's going to be a great time with incredible speakers, including the one and only @michaelbatnick 🙌  Want to meet us in San Diego? Less than 50 tickets left, click the link https://t.co/VPO5OroSWU https://t.co/lSCN0pKivL"
Fri Aug 16 16:17:23 +0000 2024,The latest episode of Trends with Friends was gooooood. My good buddy @michaelbatnick joined us.  We discussed:  • Starbucks' turnaround strategy and the power of consumer habits • The disconnect between public and private markets • How AI is reshaping wealth management • The… https://t.co/BjuxTBAwOi
Sat Aug 10 18:19:34 +0000 2024,"What happened in Japan?   TCAF is live on YT 📺: https://t.co/k2QFRKQ2PJ  Podcast ▶️: https://t.co/blLgjyhMSk  🎤: @Downtown, @michaelbatnick, @allstarcharts, @jfahmy https://t.co/jFvm0cuJ4E"
Fri Aug 09 11:46:43 +0000 2024,"The Dumbest Crash Ever | TCAF 153 🎤  @Downtown &amp; @michaelbatnick are joined by @allstarcharts &amp; @jfahmy to discuss the Nikkei trade, the VIX spike, industrial opportunities, tips for traders, and more! 🔥  ▶️ https://t.co/blLgjyhMSk https://t.co/3NldPKpW2W"
Mon Aug 05 18:42:43 +0000 2024,What would Ben and Michael's Olympic sport be?🏅🤣  ⏯️https://t.co/45I999gVmp 🎙️@awealthofcs @michaelbatnick  #Olympics #Paris2024Olympics #OlympicGames https://t.co/wM8QSaNz7p
Mon Aug 05 12:07:57 +0000 2024,"We're witnessing the 3rd largest VIX spike, the 2nd largest daily drop ever in the Nikkei,  and Nvidia filling its gap.   A few thoughts on the selloff.  https://t.co/a5vrtODTgU"
Fri Aug 02 13:12:43 +0000 2024,"The Tech Unwind | TCAF 152🎙️  @Downtown &amp; @michaelbatnick are joined by @BrynTalkington &amp; @psarofagis to discuss Fed day, the tech unwind, who is buying levered ETFs, nonfarm payroll, small caps, and more!🔥  ⏯️https://t.co/WGh4tNY6rZ https://t.co/EtvjK396qN"
Thu Aug 01 18:41:20 +0000 2024,Apple's Foldable Future📱  🎥https://t.co/45I999gVmp 🎙️@awealthofcs @michaelbatnick https://t.co/DGu38FvyEY
Tue Jul 30 16:17:32 +0000 2024,"""We believe that if we can get people to connect better, then we can build a better industry in general."" @MattMiddleton__   Matt joined @michaelbatnick and @awealthofcs  on Animal Spirits to talk about the exciting updates to Future Proof Festival. Click the link to hear more.…"
Sat Jul 27 15:36:54 +0000 2024,This was an amazing experience.  @Downtown and @michaelbatnick are legends.
Fri Jul 26 13:30:01 +0000 2024,"Ethereum ETFs Are Here | TCAF 151🎙️🆕  @Downtown &amp; @michaelbatnick are joined by @Matt_Hougan, CIO of @BitwiseInvest and Co-founder of @FutureProof_HQ to discuss the launch of Ethereum ETFs, Bitcoin vs USD, crypto regulation, tokenized money market funds, Future Proof Festival,… https://t.co/IPvVEtChuy"
Wed Jul 24 14:53:48 +0000 2024,"Congratulations to our Fintech Demo Drop III Finalists!! 🏆  Our seven finalists showcase a diverse range of innovations, from bootstrapped to venture-backed companies, poised to attract industry leaders with their cutting-edge advancements.  Please join us in congratulating our… https://t.co/CnY75IWW7c"
